user_pseudo_id,predicted_value,predicted_conversion,conversion_probability_group,probability_group
1076558516.1743409381,0.003,0,LOW,0-10%
537564915.1744618234,0.005,0,LOW,0-10%
487757370.1744847281,0.011,0,LOW,0-10%
2091278149.1717972145,0.001,0,LOW,0-10%
1508883133.1745264889,0.005,0,LOW,0-10%
1577378508.1744778963,0.006,0,LOW,0-10%
1882088854.1743405085,0.10633333333333334,0,LOW,10-20%
1428061722.1744326535,0.016,0,LOW,0-10%
336673777.1744718012,0.001,0,LOW,0-10%
1974892826.1744757775,0.005,0,LOW,0-10%
2092130412.1744789785,0.036,0,LOW,0-10%
1820915971.1745097524,0.03,0,LOW,0-10%
698530250.1744607797,0.006,0,LOW,0-10%
561773479.1743412101,0.002,0,LOW,0-10%
966951686.1744847982,0.16764999999999997,0,LOW,10-20%
274478540.1743341617,0.003,0,LOW,0-10%
1178773322.1745218006,0.004,0,LOW,0-10%
1121045831.1744780428,0.027,0,LOW,0-10%
1189715603.1744763512,0.001,0,LOW,0-10%
1565220546.1743408367,0.001,0,LOW,0-10%
2043527255.1743378565,0.013,0,LOW,0-10%
348329774.1744701951,0.006,0,LOW,0-10%
95141990.1744692300,0.003,0,LOW,0-10%
644076342.1744618528,0.2863333333333334,0,LOW,20-30%
1346959579.1744058686,0.015,0,LOW,0-10%
1828119866.1745271328,0.03,0,LOW,0-10%
586048644.1743417108,0.043,0,LOW,0-10%
143719468.1744358134,0.01125,0,LOW,0-10%
140611163.1713504205,0.004,0,LOW,0-10%
1149025011.1743601972,0.002,0,LOW,0-10%
146437649.1745226214,0.27860873015873017,0,LOW,20-30%
633927979.1744702832,0.009166666666666668,0,LOW,0-10%
1062497987.1743494155,0.001,0,LOW,0-10%
1372292588.1743386707,0.098,0,LOW,0-10%
1778671544.1745143823,0.014327777777777778,0,LOW,0-10%
145919596.1743487242,0.001,0,LOW,0-10%
1628175204.1743544561,0.011,0,LOW,0-10%
1323016509.1745264900,0.002,0,LOW,0-10%
978936625.1745104442,0.019,0,LOW,0-10%
667447404.1744671422,0.005,0,LOW,0-10%
584382265.1743372665,0.054,0,LOW,0-10%
1844675301.1744704916,0.037,0,LOW,0-10%
391379640.1744062449,0.007,0,LOW,0-10%
1057303416.1744841327,0.006,0,LOW,0-10%
1088068573.1744771748,0.013,0,LOW,0-10%
1533722132.1743377473,0.012,0,LOW,0-10%
759511388.1743426429,0.001,0,LOW,0-10%
453600141.1743431885,0.001,0,LOW,0-10%
853265784.1744845084,0.9060545454545456,1,HIGH,90-100%
1652867175.1744918661,0.078,0,LOW,0-10%
1247030336.1744932765,0.078,0,LOW,0-10%
553514171.1743551786,0.032,0,LOW,0-10%
376967159.1744699255,0.01,0,LOW,0-10%
441992786.1743385289,0.001,0,LOW,0-10%
1428670014.1743384448,0.082,0,LOW,0-10%
1159970962.1743379737,0.032,0,LOW,0-10%
338018544.1743780431,0.001,0,LOW,0-10%
360380979.1744679725,0.015,0,LOW,0-10%
115847464.1743481865,0.003,0,LOW,0-10%
923844587.1744603280,0.004,0,LOW,0-10%
753733943.1745280108,0.009,0,LOW,0-10%
790950232.1744780780,0.002,0,LOW,0-10%
458550705.1745104008,0.03,0,LOW,0-10%
548240760.1743637320,0.02,0,LOW,0-10%
487053132.1745215816,0.008,0,LOW,0-10%
1633573736.1745190369,0.001,0,LOW,0-10%
508011224.1743443452,0.008,0,LOW,0-10%
1556840108.1743479069,0.050333333333333334,0,LOW,0-10%
1203583043.1744083390,0.02,0,LOW,0-10%
1407929949.1744848751,0.022,0,LOW,0-10%
765706679.1743490964,0.012,0,LOW,0-10%
2092439299.1744887615,0.015,0,LOW,0-10%
2082274788.1744341324,0.009,0,LOW,0-10%
1564253669.1742891825,0.02,0,LOW,0-10%
688430754.1744104522,0.004,0,LOW,0-10%
99666985.1744277914,0.0275,0,LOW,0-10%
130358063.1743558185,0.003,0,LOW,0-10%
1387649094.1745314118,0.036,0,LOW,0-10%
1344325727.1744793540,0.016,0,LOW,0-10%
361697906.1743548488,0.046,0,LOW,0-10%
1367081978.1745274513,0.004,0,LOW,0-10%
1780920760.1743820381,0.18923333333333334,0,LOW,10-20%
1641222222.1743471684,0.001,0,LOW,0-10%
1412902751.1744802400,0.005,0,LOW,0-10%
486518952.1743833559,0.006,0,LOW,0-10%
1152664750.1744602049,0.008,0,LOW,0-10%
1579322755.1744604077,0.002,0,LOW,0-10%
1899747114.1744872158,0.002,0,LOW,0-10%
405221926.1743575538,0.112,0,LOW,10-20%
1813526327.1745327182,0.011678571428571429,0,LOW,0-10%
1727541785.1744783827,0.018,0,LOW,0-10%
654907825.1743391572,0.011,0,LOW,0-10%
1347786266.1743381180,0.002,0,LOW,0-10%
1870148064.1744162532,0.02,0,LOW,0-10%
1727205617.1743476568,0.002,0,LOW,0-10%
1282643863.1743540672,0.001,0,LOW,0-10%
11447146.1744776934,0.124,0,LOW,10-20%
145210660.1744116738,0.7142198247830595,1,MEDIUM,70-80%
644377666.1745305972,0.002,0,LOW,0-10%
1912117443.1745017579,0.014,0,LOW,0-10%
1414665440.1744369754,0.002,0,LOW,0-10%
1550180675.1744717532,0.003,0,LOW,0-10%
903712149.1744725015,0.011,0,LOW,0-10%
1790485498.1743490724,0.01,0,LOW,0-10%
1481234794.1743572290,0.7663333333333334,1,MEDIUM,70-80%
1978480013.1716511949,0.001,0,LOW,0-10%
280319784.1743637191,0.013,0,LOW,0-10%
1303776255.1744693567,0.008,0,LOW,0-10%
1994256237.1744929951,0.004,0,LOW,0-10%
275512718.1743253559,0.006,0,LOW,0-10%
1879964283.1743417513,0.103,0,LOW,10-20%
538135170.1743462254,0.001,0,LOW,0-10%
498006168.1743549585,0.013,0,LOW,0-10%
134691987.1743516642,0.008,0,LOW,0-10%
2133500971.1744171106,0.006,0,LOW,0-10%
1145431456.1743454706,0.044,0,LOW,0-10%
1002497699.1745118926,0.583,1,MEDIUM,50-60%
1518116755.1745230870,0.07366666666666666,0,LOW,0-10%
1745178327.1744840621,0.003,0,LOW,0-10%
950153932.1744929073,0.017,0,LOW,0-10%
1671916083.1743415697,0.001,0,LOW,0-10%
10479626.1745148378,0.008,0,LOW,0-10%
2054732003.1745189353,0.019,0,LOW,0-10%
1277980210.1745053216,0.022,0,LOW,0-10%
178712747.1744779734,0.004,0,LOW,0-10%
1441265479.1743651065,0.01,0,LOW,0-10%
1532153612.1744711763,0.004,0,LOW,0-10%
803277829.1744696218,0.05,0,LOW,0-10%
1665420884.1743494672,0.002,0,LOW,0-10%
850660750.1743596199,0.007,0,LOW,0-10%
239421623.1743381829,0.001,0,LOW,0-10%
919474107.1743376517,0.001,0,LOW,0-10%
739503330.1745271772,0.028,0,LOW,0-10%
1523392648.1743382238,0.001,0,LOW,0-10%
394758678.1743474631,0.012,0,LOW,0-10%
1407247390.1743558480,0.009,0,LOW,0-10%
710908412.1744967863,0.004,0,LOW,0-10%
2039111524.1743464783,0.003,0,LOW,0-10%
1746408889.1744779574,0.15325,0,LOW,10-20%
706893612.1744691269,0.021,0,LOW,0-10%
1334007741.1744266131,0.003,0,LOW,0-10%
1321968979.1744796621,0.158,0,LOW,10-20%
1569580494.1744714176,0.159,0,LOW,10-20%
582462824.1744707524,0.029,0,LOW,0-10%
1331449860.1743501185,0.034,0,LOW,0-10%
658486751.1743410924,0.01,0,LOW,0-10%
611173702.1743623127,0.008,0,LOW,0-10%
1916466264.1745178262,0.001,0,LOW,0-10%
111082970.1744683193,0.035,0,LOW,0-10%
282433288.1744838506,0.002,0,LOW,0-10%
1041977707.1743395877,0.001,0,LOW,0-10%
207029099.1744783931,0.006,0,LOW,0-10%
2051785366.1743419956,0.3576333333333333,0,MEDIUM,30-40%
607307868.1744706203,0.007,0,LOW,0-10%
130086409.1744690925,0.007,0,LOW,0-10%
1400556739.1743484635,0.005,0,LOW,0-10%
1727849677.1744881458,0.03,0,LOW,0-10%
1712335388.1745283836,0.024,0,LOW,0-10%
1557521933.1743341183,0.002,0,LOW,0-10%
1944792127.1742359870,0.036,0,LOW,0-10%
1312612379.1745302210,0.022,0,LOW,0-10%
947005692.1744708986,0.044,0,LOW,0-10%
770708898.1743479559,0.012,0,LOW,0-10%
1070404299.1743547848,0.001,0,LOW,0-10%
2132529120.1744678355,0.03,0,LOW,0-10%
163379433.1744592694,0.001,0,LOW,0-10%
1349942330.1744019510,0.122,0,LOW,10-20%
500369215.1743733404,0.01,0,LOW,0-10%
1271309545.1745011805,0.013,0,LOW,0-10%
2102591037.1743414548,0.014,0,LOW,0-10%
1987625238.1745037863,0.03,0,LOW,0-10%
657671544.1745229685,0.002,0,LOW,0-10%
938505401.1744667868,0.036,0,LOW,0-10%
2132693676.1744627289,0.014,0,LOW,0-10%
1918053705.1744857098,0.002,0,LOW,0-10%
470993943.1744857587,0.27860873015873017,0,LOW,20-30%
415241919.1744129426,0.006,0,LOW,0-10%
967657868.1744702590,0.005,0,LOW,0-10%
1548410749.1744597387,0.001,0,LOW,0-10%
501506400.1745315076,0.7496666666666666,1,MEDIUM,70-80%
371186902.1743393997,0.001,0,LOW,0-10%
1070434438.1745120605,0.021,0,LOW,0-10%
1813943788.1744437162,0.001,0,LOW,0-10%
158963181.1744680529,0.199,0,LOW,10-20%
1902778486.1743422122,0.015,0,LOW,0-10%
1327256193.1744673138,0.002,0,LOW,0-10%
1697072371.1743990065,0.004,0,LOW,0-10%
1971405296.1744262619,0.3395,0,MEDIUM,30-40%
1461522245.1743894102,0.002,0,LOW,0-10%
1702178245.1745021492,0.005,0,LOW,0-10%
820821346.1744780507,0.036,0,LOW,0-10%
522953171.1743411114,0.002,0,LOW,0-10%
574631863.1743797024,0.0395,0,LOW,0-10%
433480744.1745279544,0.013,0,LOW,0-10%
2126453210.1744627684,0.029,0,LOW,0-10%
338161346.1743452781,0.033,0,LOW,0-10%
2102369288.1743389265,0.033,0,LOW,0-10%
1577995842.1743476578,0.001,0,LOW,0-10%
1950260518.1744096029,0.752,1,MEDIUM,70-80%
660145064.1743527922,0.001,0,LOW,0-10%
1063006421.1745033102,0.042,0,LOW,0-10%
760072220.1744799875,0.187,0,LOW,10-20%
386673323.1743397628,0.012,0,LOW,0-10%
1311794032.1744320694,0.013,0,LOW,0-10%
1646750428.1744416567,0.247,0,LOW,20-30%
696227272.1743475547,0.005833333333333333,0,LOW,0-10%
45725860.1744853381,0.15616666666666668,0,LOW,10-20%
2003434151.1742717261,0.001,0,LOW,0-10%
1641643964.1743411477,0.003,0,LOW,0-10%
1135449215.1745145616,0.009,0,LOW,0-10%
325257324.1744691732,0.033,0,LOW,0-10%
611265297.1744630979,0.002,0,LOW,0-10%
1006527343.1743404012,0.199,0,LOW,10-20%
1112185251.1743372167,0.007,0,LOW,0-10%
510844582.1743385350,0.008,0,LOW,0-10%
619195199.1743601018,0.001,0,LOW,0-10%
1769065938.1745166714,0.017,0,LOW,0-10%
510984938.1744846591,0.003,0,LOW,0-10%
1885405981.1744758760,0.05953809523809523,0,LOW,0-10%
285146965.1744720847,0.003,0,LOW,0-10%
1388378367.1745227477,0.001,0,LOW,0-10%
48540826.1743485926,0.001,0,LOW,0-10%
1840722159.1744630788,0.001,0,LOW,0-10%
1331706780.1744800773,0.002,0,LOW,0-10%
429666190.1743387752,0.01,0,LOW,0-10%
1812735034.1745102641,0.005,0,LOW,0-10%
1049463150.1743463766,0.001,0,LOW,0-10%
1728329677.1743325435,0.007,0,LOW,0-10%
2123676688.1743475945,0.012,0,LOW,0-10%
1463485692.1744785159,0.027,0,LOW,0-10%
1864435029.1745135026,0.001,0,LOW,0-10%
1936321720.1743646930,0.053,0,LOW,0-10%
783207547.1744494331,0.058,0,LOW,0-10%
1225938437.1743384051,0.004,0,LOW,0-10%
1663699848.1745145278,0.017,0,LOW,0-10%
302247797.1744701539,0.02,0,LOW,0-10%
1877299685.1744952283,0.002,0,LOW,0-10%
2069803170.1743555509,0.011,0,LOW,0-10%
2109104389.1743572474,0.006,0,LOW,0-10%
1193649619.1745275053,0.05124999999999999,0,LOW,0-10%
1984607003.1744938679,0.01,0,LOW,0-10%
1810186059.1743471030,0.008,0,LOW,0-10%
640659109.1743479357,0.217,0,LOW,20-30%
2063206669.1744886481,0.003,0,LOW,0-10%
1658968034.1744955326,0.7142198247830595,1,MEDIUM,70-80%
157745752.1743568604,0.007,0,LOW,0-10%
198189312.1745227373,0.003,0,LOW,0-10%
324437671.1744596021,0.2541559523809524,0,LOW,20-30%
1577902610.1744847316,0.002,0,LOW,0-10%
1372231973.1744963208,0.107,0,LOW,10-20%
529113134.1743595250,0.01,0,LOW,0-10%
1221200260.1744752813,0.006,0,LOW,0-10%
1560092362.1744645497,0.002,0,LOW,0-10%
503639464.1744114119,0.019,0,LOW,0-10%
1530045126.1744795505,0.001,0,LOW,0-10%
2131486160.1744690624,0.275,0,LOW,20-30%
649198868.1744680910,0.08,0,LOW,0-10%
639597907.1743473920,0.012,0,LOW,0-10%
576958378.1744860234,0.003,0,LOW,0-10%
1726993149.1743584466,0.002,0,LOW,0-10%
271755321.1745016593,0.002,0,LOW,0-10%
1595266718.1744289812,0.009,0,LOW,0-10%
1674340744.1744924165,0.029,0,LOW,0-10%
32932002.1743486756,0.001,0,LOW,0-10%
314537975.1744694276,0.003,0,LOW,0-10%
1537704118.1743590618,0.03,0,LOW,0-10%
1072169003.1745276461,0.005,0,LOW,0-10%
1189575752.1744782882,0.001,0,LOW,0-10%
26771411.1743395308,0.003,0,LOW,0-10%
2118459891.1745238172,0.063,0,LOW,0-10%
1796527383.1744419520,0.081,0,LOW,0-10%
2106397448.1743837639,0.003,0,LOW,0-10%
1910871373.1744841261,0.034,0,LOW,0-10%
2005847782.1744678614,0.004,0,LOW,0-10%
1731895889.1743393362,0.006,0,LOW,0-10%
970564837.1743409756,0.05903333333333335,0,LOW,0-10%
824867055.1744869853,0.005,0,LOW,0-10%
707794701.1745275825,0.01,0,LOW,0-10%
1618723781.1743419475,0.001,0,LOW,0-10%
216551130.1745226442,0.0275,0,LOW,0-10%
612249359.1743464434,0.015,0,LOW,0-10%
1480427002.1743583817,0.001,0,LOW,0-10%
2011963189.1743400743,0.004,0,LOW,0-10%
573462861.1744593249,0.009,0,LOW,0-10%
2000652036.1743552495,0.001,0,LOW,0-10%
1272974893.1743509383,0.013,0,LOW,0-10%
1557711484.1744934346,0.003,0,LOW,0-10%
76759074.1745016803,0.037,0,LOW,0-10%
2111533110.1745106782,0.03,0,LOW,0-10%
840629741.1744928990,0.003,0,LOW,0-10%
1411625440.1743578529,0.146,0,LOW,10-20%
1547779975.1744183364,0.012,0,LOW,0-10%
505766379.1745224888,0.021,0,LOW,0-10%
341926457.1743567790,0.016,0,LOW,0-10%
807161774.1744803986,0.003,0,LOW,0-10%
484557563.1744543076,0.9836666666666666,1,HIGH,90-100%
1564097850.1743486790,0.01,0,LOW,0-10%
22627927.1744783880,0.003,0,LOW,0-10%
763146864.1743369057,0.01,0,LOW,0-10%
123894690.1743423870,0.019,0,LOW,0-10%
1426140918.1743390377,0.007,0,LOW,0-10%
2131257774.1744163120,0.2755,0,LOW,20-30%
461317990.1743635705,0.003,0,LOW,0-10%
374382666.1744881319,0.005,0,LOW,0-10%
227957160.1743904269,0.007,0,LOW,0-10%
1031305066.1743808697,0.008,0,LOW,0-10%
203398369.1744696925,0.017,0,LOW,0-10%
166427537.1744969021,0.002,0,LOW,0-10%
1272879284.1743735846,0.004,0,LOW,0-10%
1126651477.1745055144,0.009,0,LOW,0-10%
205445148.1744745330,0.007,0,LOW,0-10%
1660872634.1744634733,0.001,0,LOW,0-10%
168265528.1744956046,0.01,0,LOW,0-10%
202563040.1743565532,0.004,0,LOW,0-10%
558958835.1743414538,0.001,0,LOW,0-10%
466890580.1744016705,0.008,0,LOW,0-10%
668436430.1744929622,0.038,0,LOW,0-10%
1078878749.1744926327,0.004,0,LOW,0-10%
1223156143.1745031829,0.061,0,LOW,0-10%
1938118419.1743329118,0.004,0,LOW,0-10%
2044409177.1744542745,0.4489059523809522,0,MEDIUM,40-50%
897579280.1745143367,0.001,0,LOW,0-10%
1236744013.1745138847,0.001,0,LOW,0-10%
1132728356.1745193963,0.132,0,LOW,10-20%
1311062015.1744691732,0.011,0,LOW,0-10%
1124943153.1744607156,0.019,0,LOW,0-10%
1278345865.1744017108,0.04025,0,LOW,0-10%
2105313423.1743547659,0.30433333333333334,0,MEDIUM,30-40%
686047227.1743542343,0.003,0,LOW,0-10%
529043669.1744752663,0.005,0,LOW,0-10%
162561707.1744714350,0.003,0,LOW,0-10%
99551648.1744605304,0.001,0,LOW,0-10%
268015966.1744929216,0.014,0,LOW,0-10%
1686737559.1743391904,0.001,0,LOW,0-10%
412620030.1745153675,0.018,0,LOW,0-10%
1046852635.1743599966,0.005,0,LOW,0-10%
1407041854.1743489547,0.001,0,LOW,0-10%
893878745.1744614253,0.008,0,LOW,0-10%
1062171540.1744861886,0.002,0,LOW,0-10%
1250943749.1743712033,0.07,0,LOW,0-10%
2040116783.1743498260,0.027,0,LOW,0-10%
1378781961.1744862821,0.005,0,LOW,0-10%
1310570422.1743560144,0.004,0,LOW,0-10%
1731578849.1745270543,0.017,0,LOW,0-10%
1574164529.1744776718,0.008,0,LOW,0-10%
1103824873.1743364186,0.001,0,LOW,0-10%
612115692.1743639315,0.01,0,LOW,0-10%
1906054272.1743650660,0.07513571428571429,0,LOW,0-10%
1855145032.1744695532,0.003,0,LOW,0-10%
761455992.1744850599,0.03,0,LOW,0-10%
567600028.1744930261,0.007,0,LOW,0-10%
972301283.1743543375,0.001,0,LOW,0-10%
1371819127.1744791722,0.001,0,LOW,0-10%
1269942170.1744779168,0.033,0,LOW,0-10%
1368883695.1744182519,0.238,0,LOW,20-30%
295366024.1742847511,0.003,0,LOW,0-10%
141941993.1744609297,0.009,0,LOW,0-10%
212889042.1744887597,0.009,0,LOW,0-10%
1554241667.1745296852,0.059,0,LOW,0-10%
447563849.1745314511,0.08361666666666667,0,LOW,0-10%
1527518570.1744770579,0.03,0,LOW,0-10%
523669058.1744841143,0.001,0,LOW,0-10%
982156183.1744950762,0.006,0,LOW,0-10%
2062334328.1743745704,0.011,0,LOW,0-10%
1928687031.1745315423,0.8923333333333334,1,HIGH,80-90%
1991365140.1745059433,0.002,0,LOW,0-10%
1829802085.1743940960,0.004,0,LOW,0-10%
799811069.1744196771,0.14241666666666666,0,LOW,10-20%
778769620.1745187899,0.004,0,LOW,0-10%
263968445.1744602262,0.002,0,LOW,0-10%
1895766879.1743585826,0.007,0,LOW,0-10%
1827692959.1744788855,0.003,0,LOW,0-10%
658743299.1744320420,0.005,0,LOW,0-10%
227587986.1745058391,0.017,0,LOW,0-10%
1414613975.1744806546,0.028,0,LOW,0-10%
523466596.1743387370,0.007,0,LOW,0-10%
522713204.1745183581,0.8917333333333335,1,HIGH,80-90%
1719079612.1744599885,0.277,0,LOW,20-30%
296959015.1743557525,0.001,0,LOW,0-10%
1234567880.1743594991,0.017,0,LOW,0-10%
2012158632.1744779067,0.228,0,LOW,20-30%
978265727.1743583055,0.037,0,LOW,0-10%
1952897385.1743395358,0.004,0,LOW,0-10%
1112274810.1745131420,0.001,0,LOW,0-10%
1993424648.1744690768,0.05,0,LOW,0-10%
780203658.1743996999,0.095,0,LOW,0-10%
1632623690.1744505701,0.036,0,LOW,0-10%
687894446.1745216210,0.004,0,LOW,0-10%
1729595747.1743829543,0.01125,0,LOW,0-10%
1598771613.1744714691,0.007,0,LOW,0-10%
74652472.1743562200,0.07513571428571429,0,LOW,0-10%
1398957517.1744415202,0.025,0,LOW,0-10%
492214250.1744871381,0.07513571428571429,0,LOW,0-10%
763550837.1744958148,0.003,0,LOW,0-10%
1118688340.1743729699,0.33196666666666674,0,MEDIUM,30-40%
1442477077.1743386129,0.01,0,LOW,0-10%
880869590.1743397669,0.001,0,LOW,0-10%
29808135.1743599173,0.012,0,LOW,0-10%
258848139.1744847298,0.004,0,LOW,0-10%
943882244.1745275919,0.006,0,LOW,0-10%
1005203177.1745300947,0.132,0,LOW,10-20%
1389092359.1744785577,0.014,0,LOW,0-10%
1441015698.1744512376,0.011,0,LOW,0-10%
1686190195.1745269511,0.047,0,LOW,0-10%
1128282662.1743388000,0.011,0,LOW,0-10%
2116307318.1743446306,0.001,0,LOW,0-10%
1205008218.1744595514,0.183,0,LOW,10-20%
291688453.1744828159,0.001,0,LOW,0-10%
571544545.1744860750,0.004,0,LOW,0-10%
2023539493.1744819815,0.003,0,LOW,0-10%
2064193001.1743372306,0.008,0,LOW,0-10%
1661701685.1744118754,0.001,0,LOW,0-10%
641174023.1745194010,0.003,0,LOW,0-10%
180695354.1744076596,0.002,0,LOW,0-10%
1672318443.1744942832,0.08,0,LOW,0-10%
53706698.1743540253,0.184,0,LOW,10-20%
605794116.1743562541,0.004,0,LOW,0-10%
1362585968.1744761113,0.001,0,LOW,0-10%
1231746688.1743636938,0.2538333333333333,0,LOW,20-30%
543573837.1745233002,0.044,0,LOW,0-10%
348908058.1744690665,0.003,0,LOW,0-10%
41812477.1743493225,0.003,0,LOW,0-10%
1799320561.1743495183,0.003,0,LOW,0-10%
1028300620.1744923359,0.033,0,LOW,0-10%
911025180.1743542450,0.001,0,LOW,0-10%
847227347.1743561870,0.017,0,LOW,0-10%
562356828.1744808637,0.001,0,LOW,0-10%
543325128.1743401110,0.012,0,LOW,0-10%
1157309960.1744534284,0.001,0,LOW,0-10%
912579356.1743673024,0.026238095238095237,0,LOW,0-10%
1582827442.1743472804,0.017,0,LOW,0-10%
1525364078.1743512783,0.7455,1,MEDIUM,70-80%
472036503.1744792305,0.034,0,LOW,0-10%
1444295135.1744959194,0.31,0,MEDIUM,30-40%
1946891657.1743583319,0.003,0,LOW,0-10%
763996043.1742776938,0.017,0,LOW,0-10%
325800628.1744707889,0.005,0,LOW,0-10%
1435869338.1744715451,0.004,0,LOW,0-10%
288478785.1744589679,0.02,0,LOW,0-10%
1997881167.1743558602,0.0038333333333333336,0,LOW,0-10%
1595803003.1745058258,0.003,0,LOW,0-10%
1871907747.1743438612,0.001,0,LOW,0-10%
1073629965.1743408396,0.008,0,LOW,0-10%
1835537740.1744842230,0.002,0,LOW,0-10%
463138811.1744815970,0.006,0,LOW,0-10%
2144073717.1743847209,0.05143333333333333,0,LOW,0-10%
386729218.1743496807,0.005,0,LOW,0-10%
510584012.1744606678,0.002,0,LOW,0-10%
1493470395.1744949035,0.003,0,LOW,0-10%
526408891.1745138027,0.005,0,LOW,0-10%
713495663.1743632462,0.007,0,LOW,0-10%
1743226841.1744698317,0.031,0,LOW,0-10%
1880886861.1743553084,0.001,0,LOW,0-10%
1312612341.1744803918,0.002,0,LOW,0-10%
2048673708.1743370013,0.006,0,LOW,0-10%
1632115882.1743668487,0.07433333333333333,0,LOW,0-10%
548368874.1744692478,0.054,0,LOW,0-10%
1924108379.1728695946,0.046,0,LOW,0-10%
1350771088.1744934864,0.002,0,LOW,0-10%
351201756.1744778833,0.033,0,LOW,0-10%
500539240.1743648089,0.058,0,LOW,0-10%
1827499201.1745214549,0.044,0,LOW,0-10%
822490596.1744718804,0.001,0,LOW,0-10%
979381182.1744712281,0.01,0,LOW,0-10%
1300730307.1744629393,0.013,0,LOW,0-10%
2065763401.1744609383,0.029,0,LOW,0-10%
237517561.1745298946,0.001,0,LOW,0-10%
1529940804.1743895196,0.5369722222222223,1,MEDIUM,50-60%
996732492.1744781545,0.003,0,LOW,0-10%
567265545.1745100500,0.034,0,LOW,0-10%
1676365657.1743429880,0.011,0,LOW,0-10%
448413417.1745097524,0.08,0,LOW,0-10%
2025210732.1744680279,0.002,0,LOW,0-10%
218484883.1743907217,0.193,0,LOW,10-20%
970879256.1745210751,0.008,0,LOW,0-10%
435766842.1744445766,0.21677500000000008,0,LOW,20-30%
2059050462.1743473563,0.003,0,LOW,0-10%
762610910.1745002370,0.007,0,LOW,0-10%
1030334997.1745114091,0.4113333333333334,0,MEDIUM,40-50%
1903177427.1745071248,0.003,0,LOW,0-10%
2068128409.1743638111,0.033,0,LOW,0-10%
110016297.1744700448,0.008,0,LOW,0-10%
263727634.1745318370,0.005,0,LOW,0-10%
75194000.1743380550,0.003,0,LOW,0-10%
405841280.1743407340,0.001,0,LOW,0-10%
79991539.1739964870,0.059,0,LOW,0-10%
2095601298.1744431203,0.014,0,LOW,0-10%
1617686745.1744694070,0.007,0,LOW,0-10%
461432527.1743486760,0.02,0,LOW,0-10%
1618983826.1743389255,0.04466666666666667,0,LOW,0-10%
1502140661.1743425011,0.849,1,MEDIUM,80-90%
1468776246.1743284739,0.01,0,LOW,0-10%
1842362715.1744519864,0.002,0,LOW,0-10%
1015548105.1743554398,0.7142198247830595,1,MEDIUM,70-80%
1088071976.1743606863,0.01,0,LOW,0-10%
617712197.1744711252,0.006,0,LOW,0-10%
1512115564.1744801348,0.091,0,LOW,0-10%
30166609.1744862128,0.005,0,LOW,0-10%
294552422.1744177079,0.004,0,LOW,0-10%
457483207.1744951480,0.006,0,LOW,0-10%
535473469.1745206380,0.014,0,LOW,0-10%
1386946907.1743500769,0.001,0,LOW,0-10%
1080726154.1743457025,0.008,0,LOW,0-10%
1070555721.1744069712,0.1915,0,LOW,10-20%
61661604.1744022941,0.005833333333333333,0,LOW,0-10%
1785974137.1743562787,0.004,0,LOW,0-10%
667822929.1743589774,0.002,0,LOW,0-10%
94170975.1743602584,0.001,0,LOW,0-10%
174037296.1744722081,0.011,0,LOW,0-10%
441157667.1743561917,0.001,0,LOW,0-10%
1768945006.1745029476,0.004,0,LOW,0-10%
310538394.1743425136,0.001,0,LOW,0-10%
542505438.1743474265,0.002,0,LOW,0-10%
357224692.1743480766,0.001,0,LOW,0-10%
2097373543.1743373955,0.043,0,LOW,0-10%
2048444373.1744695702,0.017,0,LOW,0-10%
1317921129.1744714182,0.011,0,LOW,0-10%
1094686211.1745124441,0.507,1,MEDIUM,50-60%
562488791.1744597690,0.002,0,LOW,0-10%
1095908128.1744946540,0.01,0,LOW,0-10%
1052217980.1740956421,0.001,0,LOW,0-10%
543203577.1744606744,0.044,0,LOW,0-10%
1077505039.1743682457,0.033,0,LOW,0-10%
1882074102.1744936416,0.002,0,LOW,0-10%
1776180829.1745311668,0.033,0,LOW,0-10%
1532288638.1744795988,0.008,0,LOW,0-10%
2012047213.1743406692,0.11626666666666666,0,LOW,10-20%
1134089342.1743407567,0.008,0,LOW,0-10%
936907755.1743382138,0.091,0,LOW,0-10%
1978941508.1745144311,0.004,0,LOW,0-10%
1847790747.1744849299,0.005,0,LOW,0-10%
1863809580.1744839307,0.004,0,LOW,0-10%
1453978718.1742984232,0.01,0,LOW,0-10%
1235893264.1744435282,0.12,0,LOW,10-20%
1806839402.1743461650,0.002,0,LOW,0-10%
685024317.1743473322,0.001,0,LOW,0-10%
1809531275.1744062611,0.029,0,LOW,0-10%
64434804.1743549221,0.003,0,LOW,0-10%
203570287.1742274542,0.001,0,LOW,0-10%
1332737195.1745244981,0.021,0,LOW,0-10%
1204540717.1743942757,0.014327777777777778,0,LOW,0-10%
1596458611.1743617711,0.01,0,LOW,0-10%
1106959613.1744460880,0.002,0,LOW,0-10%
876703020.1744677680,0.017,0,LOW,0-10%
